Prompt_ID,Repetition,Human_Grade,Auto_Grade,Ground_Truth
PROMPT_0375,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0375,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0376,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0376,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0376,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0377,1,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0377,2,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0377,3,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0378,1,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0378,2,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0378,3,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0379,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0379,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0379,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0380,1,highly satisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0380,2,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0380,3,slightly satisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0381,1,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0381,2,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0381,3,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0382,1,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0382,2,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0382,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0383,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0383,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0383,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0384,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0384,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0384,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0385,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0385,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0385,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0386,1,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0386,2,highly satisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0386,3,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0387,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0387,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0387,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0388,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0388,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0388,3,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0389,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0389,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0389,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0390,1,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0390,2,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0390,3,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0391,1,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0391,2,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0391,3,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0392,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0392,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0392,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0393,1,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0393,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0393,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0394,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0394,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0394,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0395,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0395,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0395,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0396,1,slightly unsatisfying,slightly unsatisfying,highly satisfying
PROMPT_0396,2,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0396,3,slightly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0397,1,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0397,2,highly unsatisfying,highly unsatisfying,slightly satisfying
PROMPT_0397,3,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0398,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0398,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0398,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0399,1,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0399,2,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0399,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0400,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0400,2,highly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0400,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0401,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0401,2,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0401,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0402,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0402,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0402,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0403,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0403,2,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0403,3,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0404,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0404,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0404,3,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0405,1,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0405,2,highly satisfying,slightly satisfying,slightly unsatisfying
PROMPT_0405,3,highly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0406,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0406,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0406,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0407,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0407,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0407,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0408,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0408,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0408,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0409,1,highly satisfying,highly unsatisfying,highly satisfying
PROMPT_0409,2,slightly satisfying,highly unsatisfying,highly satisfying
PROMPT_0409,3,slightly unsatisfying,highly unsatisfying,highly satisfying
PROMPT_0410,1,slightly unsatisfying,highly satisfying,slightly unsatisfying
PROMPT_0410,2,highly unsatisfying,highly satisfying,slightly unsatisfying
PROMPT_0410,3,slightly unsatisfying,highly satisfying,slightly unsatisfying
PROMPT_0411,1,slightly satisfying,slightly satisfying,slightly unsatisfying
PROMPT_0411,2,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0411,3,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0412,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0412,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0412,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0413,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0413,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0413,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0414,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0414,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0414,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0415,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0415,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0415,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0416,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0416,2,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0416,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0417,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0417,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0417,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0418,1,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0418,2,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0418,3,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0419,1,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0419,2,highly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0419,3,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0420,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0420,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0420,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0421,1,highly satisfying,highly unsatisfying,highly satisfying
PROMPT_0421,2,slightly satisfying,highly unsatisfying,highly satisfying
PROMPT_0421,3,highly satisfying,highly unsatisfying,highly satisfying
PROMPT_0422,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0422,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0422,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0423,1,slightly unsatisfying,highly unsatisfying,slightly satisfying
PROMPT_0423,2,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0423,3,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0424,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0424,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0424,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0425,1,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0425,2,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0425,3,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0426,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0426,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0426,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0427,1,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0427,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0427,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0428,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0428,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0428,3,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0429,1,highly satisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0429,2,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0429,3,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0430,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0430,2,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0430,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0431,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0431,2,highly satisfying,slightly satisfying,slightly satisfying
PROMPT_0431,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0432,1,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0432,2,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0432,3,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0433,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0433,2,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0433,3,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0434,1,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0434,2,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0434,3,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0435,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0435,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0435,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0436,1,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0436,2,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0436,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0437,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0437,2,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0437,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0438,1,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0438,2,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0438,3,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0439,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0439,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0439,3,highly satisfying,highly satisfying,highly unsatisfying
PROMPT_0440,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0440,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0440,3,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0441,1,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0441,2,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0441,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0442,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0442,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0442,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0443,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0443,2,slightly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0443,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0444,1,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0444,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0444,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0445,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0445,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0445,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0446,1,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0446,2,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0446,3,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0447,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0447,2,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0447,3,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0448,1,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0448,2,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0448,3,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0449,1,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0449,2,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0449,3,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
